id,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01KC79X6X1D23YX0K3853XY5AK,01KC79Q50SQ8H9GXYFGG5PGKA0,2025-12-11T18:13:54.209827364Z,false,2025-12-11T18:13:54.209827364Z,01KC79Q51TSE0QP3RTFEE09C80,2025-12-11T18:13:54.209827364Z,10,2025-12-11T18:13:54.209827364Z,Round 10,2025-12-11T18:13:54.209827364Z,2,2025-12-11T18:13:55.174574513Z,false,2025-12-11T18:13:54.209827364Z
01KC79NG5BW1MBKE8BJD133CP3,01KC792NZQW5MQZPSHSTMQ5DHE,2025-12-11T18:09:41.54783171Z,true,2025-12-11T18:12:06.202047813Z,01KC792P02FDQSKTX7R48P6G43,2025-12-11T18:09:41.54783171Z,6,2025-12-11T18:09:41.54783171Z,Round 6,2025-12-11T18:09:41.54783171Z,2,2025-12-11T18:09:41.871181656Z,true,2025-12-11T18:11:57.095456369Z
01KC79NZ190WC32CNH7KCFY0S0,01KC792P4XAE965E30E0MR6EDR,2025-12-11T18:09:56.777976286Z,true,2025-12-11T18:12:30.280325329Z,01KC792P58W4CSJFC6SH7MP77N,2025-12-11T18:09:56.777976286Z,7,2025-12-11T18:09:56.777976286Z,Round 7,2025-12-11T18:09:56.777976286Z,2,2025-12-11T18:09:57.106039555Z,true,2025-12-11T18:12:24.733526208Z
01KC79RHEXDFBDYSWKJNX7TRDE,01KC792QK3NQ9YQBMVC4J2ZJYJ,2025-12-11T18:11:21.181588199Z,true,2025-12-11T18:14:51.914241231Z,01KC792QKEWXFRRJ193215MS3Y,2025-12-11T18:11:21.181588199Z,4,2025-12-11T18:11:21.181588199Z,Round 4,2025-12-11T18:11:21.181588199Z,2,2025-12-11T18:11:21.602683108Z,true,2025-12-11T18:13:40.61011118Z
01KC79PTA9ZWQTRVN8A754Z755,01KC792PXGTWWGJ3W8WN91YRG2,2025-12-11T18:10:24.713554639Z,true,2025-12-11T18:16:43.50738228Z,01KC792PXTR0N6KYBS1YKZHZ15,2025-12-11T18:10:24.713554639Z,9,2025-12-11T18:10:24.713554639Z,Round 9,2025-12-11T18:10:24.713554639Z,2,2025-12-11T18:10:25.255713528Z,true,2025-12-11T18:15:34.033040706Z
01KC7BNFPHYK71JY29ZSJWRN4T,01KC79X2YHB00QNBFZQY5QH2DZ,2025-12-11T18:44:38.225312061Z,true,2025-12-11T18:50:39.625347673Z,01KC79X3KPYBRKKGVN4JT64MTF,2025-12-11T18:44:38.225312061Z,7,2025-12-11T18:44:38.225312061Z,Round 7,2025-12-11T18:44:38.225312061Z,2,2025-12-11T18:44:39.480055898Z,true,2025-12-11T18:50:07.738862169Z
01KC7AQ2AKTHDJT5W66366Q1N1,01KC79VK7TM02CNZ35QA1DJMGE,2025-12-11T18:28:01.491862579Z,false,2025-12-11T18:28:01.491862579Z,01KC79VKMCBGAZ7NXS8D0WYXB0,2025-12-11T18:28:01.491862579Z,1,2025-12-11T18:28:01.491862579Z,Round 1,2025-12-11T18:28:01.491862579Z,2,2025-12-11T18:28:02.189219437Z,false,2025-12-11T18:28:01.491862579Z
01KC79HBED2X5SQ5HJ091Q8V8B,01KC792RZXSW2VJJ9MYY3HWKT7,2025-12-11T18:07:25.645855618Z,true,2025-12-11T18:09:35.7022797Z,01KC792S06J6QXCJ8HVDY29CGM,2025-12-11T18:07:25.645855618Z,5,2025-12-11T18:07:25.645855618Z,Round 5,2025-12-11T18:07:25.645855618Z,2,2025-12-11T18:07:25.79085729Z,true,2025-12-11T18:09:21.998734259Z
01KC79S077GHR3H3R3SFADS78B,01KC792R3GAQ93Y2KWRDZ6PHKT,2025-12-11T18:11:36.295545369Z,true,2025-12-11T18:14:11.55992061Z,01KC792R3VN56ANE0EJ3WM1V55,2025-12-11T18:11:36.295545369Z,6,2025-12-11T18:11:36.295545369Z,Round 6,2025-12-11T18:11:36.295545369Z,2,2025-12-11T18:11:36.828138988Z,true,2025-12-11T18:14:00.22032247Z
01KC79WY9WD3VCC43VFG6PFS15,01KC79Q9731QPJ5QS5ZM23RYR5,2025-12-11T18:13:45.404258824Z,false,2025-12-11T18:13:45.404258824Z,01KC79Q99654F9ET04XN20XZEB,2025-12-11T18:13:45.404258824Z,11,2025-12-11T18:13:45.404258824Z,Round 11,2025-12-11T18:13:45.404258824Z,2,2025-12-11T18:13:46.401464674Z,false,2025-12-11T18:13:45.404258824Z
01KC79WYAZ0A0TWQWKHFKDD5RP,01KC79Q9731QPJ5QS5ZM23RYR5,2025-12-11T18:13:45.439795791Z,false,2025-12-11T18:13:45.439795791Z,01KC79Q99654F9ET04XN20XZEB,2025-12-11T18:13:45.439795791Z,9,2025-12-11T18:13:45.439795791Z,Round 9,2025-12-11T18:13:45.439795791Z,2,2025-12-11T18:13:46.245325681Z,false,2025-12-11T18:13:45.439795791Z
01KC7A4YXZEMNN2VZWRSRE5A0W,01KC79VJ1XZ02D6PCVP5WH7QJ5,2025-12-11T18:18:08.19122122Z,true,2025-12-11T18:18:44.73730207Z,01KC79VJ6S95MS6XD8D1HAJ57N,2025-12-11T18:18:08.19122122Z,0,2025-12-11T18:18:08.19122122Z,Round 0,2025-12-11T18:18:08.19122122Z,2,2025-12-11T18:18:08.726111857Z,true,2025-12-11T18:18:12.174116196Z
01KC79Z2GN1F0RG07H5CDYRZCR,01KC79Q7J7QADCZGK8XSKJE216,2025-12-11T18:14:55.253159115Z,false,2025-12-11T18:14:55.253159115Z,01KC79Q7KZQDNHF5M1TY59AJCV,2025-12-11T18:14:55.253159115Z,6,2025-12-11T18:14:55.253159115Z,Round 6,2025-12-11T18:14:55.253159115Z,2,2025-12-11T18:14:56.039011979Z,false,2025-12-11T18:14:55.253159115Z
01KC79NG6K35RV1REKQRGXVXH5,01KC792NZQW5MQZPSHSTMQ5DHE,2025-12-11T18:09:41.587896975Z,true,2025-12-11T18:13:02.956989794Z,01KC792P02FDQSKTX7R48P6G43,2025-12-11T18:09:41.587896975Z,12,2025-12-11T18:09:41.587896975Z,Round 12,2025-12-11T18:09:41.587896975Z,2,2025-12-11T18:09:42.051576179Z,true,2025-12-11T18:12:54.745176147Z
01KC79PBJY20CYFGWHSGJV3PGV,01KC792PA4EJ6B9N1NVAP206ZD,2025-12-11T18:10:09.630719336Z,true,2025-12-11T18:13:32.279085889Z,01KC792PAG0VBJYH8A5GGYPASS,2025-12-11T18:10:09.630719336Z,4,2025-12-11T18:10:09.630719336Z,Round 4,2025-12-11T18:10:09.630719336Z,2,2025-12-11T18:10:09.953554238Z,true,2025-12-11T18:13:22.393287829Z
01KC79PQDBBC0D1RW9BHV64FE9,01KC792PMN6AE3E5M91Z7BDJS6,2025-12-11T18:10:21.739087573Z,false,2025-12-11T18:10:21.739087573Z,01KC792PN2B9Z90QKN7KTG1F5T,2025-12-11T18:10:21.739087573Z,7,2025-12-11T18:10:21.739087573Z,Round 7,2025-12-11T18:10:21.739087573Z,2,2025-12-11T18:10:22.14457654Z,false,2025-12-11T18:10:21.739087573Z
01KC79RHDPM5P8Z46VTJAWXKKH,01KC792QK3NQ9YQBMVC4J2ZJYJ,2025-12-11T18:11:21.142347677Z,true,2025-12-11T18:12:40.238390249Z,01KC792QKEWXFRRJ193215MS3Y,2025-12-11T18:11:21.142347677Z,1,2025-12-11T18:11:21.142347677Z,Round 1,2025-12-11T18:11:21.142347677Z,2,2025-12-11T18:11:21.44689039Z,true,2025-12-11T18:12:01.948262081Z
01KC79XVK3J3BE61DAGRA9Q17C,01KC79Q5TFKGNAN8RQVVBH04JK,2025-12-11T18:14:15.396031064Z,true,2025-12-11T18:16:32.23856369Z,01KC79Q5VKEKA6F68YHYY2PTG3,2025-12-11T18:14:15.396031064Z,3,2025-12-11T18:14:15.396031064Z,Round 3,2025-12-11T18:14:15.396031064Z,2,2025-12-11T18:14:15.850474715Z,true,2025-12-11T18:16:11.71198156Z
01KC79GMJ47PP6H502TQYDEJQQ,01KC792RKV2EEPDB2VKNCS5H0N,2025-12-11T18:07:02.212528256Z,true,2025-12-11T18:08:07.766878975Z,01KC792RM5H8250G7S7JGPBJ2K,2025-12-11T18:07:02.212528256Z,1,2025-12-11T18:07:02.212528256Z,Round 1,2025-12-11T18:07:02.212528256Z,2,2025-12-11T18:07:02.300562324Z,true,2025-12-11T18:07:43.72363742Z
01KC79GMKCCF2H0CDYSW31KP12,01KC792RKV2EEPDB2VKNCS5H0N,2025-12-11T18:07:02.252526152Z,false,2025-12-11T18:07:02.252526152Z,01KC792RM5H8250G7S7JGPBJ2K,2025-12-11T18:07:02.252526152Z,5,2025-12-11T18:07:02.252526152Z,Round 5,2025-12-11T18:07:02.252526152Z,2,2025-12-11T18:07:02.390318937Z,false,2025-12-11T18:07:02.252526152Z
01KC79M3KXPJ4GX8TVTNW613BP,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:08:55.933312852Z,true,2025-12-11T18:10:43.797046108Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:08:55.933312852Z,6,2025-12-11T18:08:55.933312852Z,Round 6,2025-12-11T18:08:55.933312852Z,2,2025-12-11T18:08:56.130160562Z,true,2025-12-11T18:10:31.692724928Z
01KC79PEWJYQ88V1J5H5BM1SH0,01KC792PFK3W14G4ZFE0JVZG1C,2025-12-11T18:10:13.010755062Z,false,2025-12-11T18:10:13.010755062Z,01KC792PFW6AVG96T52RTPX57B,2025-12-11T18:10:13.010755062Z,12,2025-12-11T18:10:13.010755062Z,Round 12,2025-12-11T18:10:13.010755062Z,2,2025-12-11T18:10:13.528884321Z,false,2025-12-11T18:10:13.010755062Z
01KC79WYBKNAHW93E2TJM8ZV3P,01KC79Q9731QPJ5QS5ZM23RYR5,2025-12-11T18:13:45.459298191Z,false,2025-12-11T18:13:45.459298191Z,01KC79Q99654F9ET04XN20XZEB,2025-12-11T18:13:45.459298191Z,8,2025-12-11T18:13:45.459298191Z,Round 8,2025-12-11T18:13:45.459298191Z,2,2025-12-11T18:13:46.179316779Z,false,2025-12-11T18:13:45.459298191Z
01KC79PTAX16HSWCB72MN0E8A9,01KC792PXGTWWGJ3W8WN91YRG2,2025-12-11T18:10:24.733975329Z,true,2025-12-11T18:14:37.376544242Z,01KC792PXTR0N6KYBS1YKZHZ15,2025-12-11T18:10:24.733975329Z,7,2025-12-11T18:10:24.733975329Z,Round 7,2025-12-11T18:10:24.733975329Z,2,2025-12-11T18:10:25.177576444Z,true,2025-12-11T18:13:53.434390556Z
01KC79XVH64B68VBZ877MNN2J9,01KC79Q5TFKGNAN8RQVVBH04JK,2025-12-11T18:14:15.33495632Z,true,2025-12-11T18:17:39.273559841Z,01KC79Q5VKEKA6F68YHYY2PTG3,2025-12-11T18:14:15.33495632Z,6,2025-12-11T18:14:15.33495632Z,Round 6,2025-12-11T18:14:15.33495632Z,2,2025-12-11T18:14:16.088193504Z,true,2025-12-11T18:17:13.866538519Z
01KC7AQ2BSY5ZKWBB58ET3W06K,01KC79VK7TM02CNZ35QA1DJMGE,2025-12-11T18:28:01.529152922Z,false,2025-12-11T18:28:01.529152922Z,01KC79VKMCBGAZ7NXS8D0WYXB0,2025-12-11T18:28:01.529152922Z,3,2025-12-11T18:28:01.529152922Z,Round 3,2025-12-11T18:28:01.529152922Z,2,2025-12-11T18:28:02.443254911Z,false,2025-12-11T18:28:01.529152922Z
01KC79WY66B10XJX9558V7GD9H,01KC79Q9731QPJ5QS5ZM23RYR5,2025-12-11T18:13:45.286523917Z,true,2025-12-11T18:14:21.627317424Z,01KC79Q99654F9ET04XN20XZEB,2025-12-11T18:13:45.286523917Z,0,2025-12-11T18:13:45.286523917Z,Round 0,2025-12-11T18:13:45.286523917Z,2,2025-12-11T18:13:45.613941015Z,true,2025-12-11T18:13:47.966181477Z
01KC7A7HAD8AT0Z9JXZNNQGBN8,01KC79VJ7VQR2HR116V55XY14K,2025-12-11T18:19:32.557091313Z,true,2025-12-11T18:23:54.062503286Z,01KC79VJDQXC2W66T6DBS0M1ZZ,2025-12-11T18:19:32.557091313Z,8,2025-12-11T18:19:32.557091313Z,Round 8,2025-12-11T18:19:32.557091313Z,2,2025-12-11T18:19:33.852876522Z,true,2025-12-11T18:23:35.425558028Z
01KC7AE7ZKHQ01G2D6WZCFWCR5,01KC79VJKE866YDMKWKSSCRSG8,2025-12-11T18:23:12.371865887Z,true,2025-12-11T18:26:49.709745983Z,01KC79VK0HYCMYG94EPY3TV8PH,2025-12-11T18:23:12.371865887Z,2,2025-12-11T18:23:12.371865887Z,Round 2,2025-12-11T18:23:12.371865887Z,2,2025-12-11T18:23:13.086358187Z,true,2025-12-11T18:25:08.769986066Z
01KC7A00BC72E5JGPKV5S9JAY2,01KC79VHE8PE9MZRMG71GAT5MW,2025-12-11T18:15:25.804168149Z,true,2025-12-11T18:19:23.783688021Z,01KC79VHNW7FWHSXXSWMJ4BAAT,2025-12-11T18:15:25.804168149Z,7,2025-12-11T18:15:25.804168149Z,Round 7,2025-12-11T18:15:25.804168149Z,2,2025-12-11T18:15:26.854130262Z,true,2025-12-11T18:18:52.346036089Z
01KC79GMJS45B969FMVRHE25X9,01KC792RKV2EEPDB2VKNCS5H0N,2025-12-11T18:07:02.23375696Z,false,2025-12-11T18:07:02.23375696Z,01KC792RM5H8250G7S7JGPBJ2K,2025-12-11T18:07:02.23375696Z,11,2025-12-11T18:07:02.23375696Z,Round 11,2025-12-11T18:07:02.23375696Z,2,2025-12-11T18:07:02.534798394Z,false,2025-12-11T18:07:02.23375696Z
01KC79GMJYZRS1TWQ28EMTWT1Z,01KC792RKV2EEPDB2VKNCS5H0N,2025-12-11T18:07:02.238580364Z,false,2025-12-11T18:07:02.238580364Z,01KC792RM5H8250G7S7JGPBJ2K,2025-12-11T18:07:02.238580364Z,10,2025-12-11T18:07:02.238580364Z,Round 10,2025-12-11T18:07:02.238580364Z,2,2025-12-11T18:07:02.520115534Z,false,2025-12-11T18:07:02.238580364Z
01KC79MA7JD8X7R10H3Y1J36JZ,01KC792NB401Z43FH75BN7VEQG,2025-12-11T18:09:02.706505024Z,true,2025-12-11T18:10:12.226204986Z,01KC792NBGNJFX9E924E6B4P1D,2025-12-11T18:09:02.706505024Z,1,2025-12-11T18:09:02.706505024Z,Round 1,2025-12-11T18:09:02.706505024Z,2,2025-12-11T18:09:02.822731348Z,true,2025-12-11T18:09:40.139623811Z
01KC79RQC44X95TTTQH931BK1G,01KC792QR6XXN61ZXWP8M9MPK8,2025-12-11T18:11:27.23685486Z,true,2025-12-11T18:15:02.542082396Z,01KC792QRJCW2RMKD50WKTBMJB,2025-12-11T18:11:27.23685486Z,7,2025-12-11T18:11:27.23685486Z,Round 7,2025-12-11T18:11:27.23685486Z,2,2025-12-11T18:11:27.772647696Z,true,2025-12-11T18:14:43.620136335Z
01KC79X6RW7MMW8RHJGXYQMPP1,01KC79Q50SQ8H9GXYFGG5PGKA0,2025-12-11T18:13:54.076084628Z,true,2025-12-11T18:17:05.046156276Z,01KC79Q51TSE0QP3RTFEE09C80,2025-12-11T18:13:54.076084628Z,3,2025-12-11T18:13:54.076084628Z,Round 3,2025-12-11T18:13:54.076084628Z,2,2025-12-11T18:13:54.605240892Z,true,2025-12-11T18:15:34.449846977Z
01KC79KPNFPDWTY9T458VF2HMD,01KC792PRTZHWRJ2KMDQQMG00W,2025-12-11T18:08:42.671077093Z,true,2025-12-11T18:10:18.001409321Z,01KC792PS59W7MMQWZYWR4N84V,2025-12-11T18:08:42.671077093Z,3,2025-12-11T18:08:42.671077093Z,Round 3,2025-12-11T18:08:42.671077093Z,2,2025-12-11T18:08:42.885676822Z,true,2025-12-11T18:10:01.333353626Z
01KC7A7HHAG9J2EZ3WQ4KP67EJ,01KC79VJ7VQR2HR116V55XY14K,2025-12-11T18:19:32.778131411Z,true,2025-12-11T18:24:44.982196402Z,01KC79VJDQXC2W66T6DBS0M1ZZ,2025-12-11T18:19:32.778131411Z,11,2025-12-11T18:19:32.778131411Z,Round 11,2025-12-11T18:19:32.778131411Z,2,2025-12-11T18:19:34.229801731Z,true,2025-12-11T18:24:25.929151505Z
01KC79PTBFZP5RWZF15D9P3YPC,01KC792PXGTWWGJ3W8WN91YRG2,2025-12-11T18:10:24.751944477Z,true,2025-12-11T18:13:22.732859662Z,01KC792PXTR0N6KYBS1YKZHZ15,2025-12-11T18:10:24.751944477Z,5,2025-12-11T18:10:24.751944477Z,Round 5,2025-12-11T18:10:24.751944477Z,2,2025-12-11T18:10:25.045157426Z,true,2025-12-11T18:13:13.049028561Z
01KC79RHJ8VE8BV19TXMQ5FJFN,01KC792QK3NQ9YQBMVC4J2ZJYJ,2025-12-11T18:11:21.288080216Z,false,2025-12-11T18:11:21.288080216Z,01KC792QKEWXFRRJ193215MS3Y,2025-12-11T18:11:21.288080216Z,12,2025-12-11T18:11:21.288080216Z,Round 12,2025-12-11T18:11:21.288080216Z,2,2025-12-11T18:11:22.020972506Z,false,2025-12-11T18:11:21.288080216Z
01KC79S03XTP8XS09BEMYJAW3K,01KC792R3GAQ93Y2KWRDZ6PHKT,2025-12-11T18:11:36.189644838Z,true,2025-12-11T18:12:46.869668847Z,01KC792R3VN56ANE0EJ3WM1V55,2025-12-11T18:11:36.189644838Z,1,2025-12-11T18:11:36.189644838Z,Round 1,2025-12-11T18:11:36.189644838Z,2,2025-12-11T18:11:36.511920731Z,true,2025-12-11T18:12:23.57942323Z
01KC79C6FVC9SV424JXWPC11AH,01KC792RSWBXR1CBEJH052NEY8,2025-12-11T18:04:36.73111175Z,true,2025-12-11T18:06:23.010402136Z,01KC792RTASY0JSKRRE5K8E1F9,2025-12-11T18:04:36.73111175Z,11,2025-12-11T18:04:36.73111175Z,Round 11,2025-12-11T18:04:36.73111175Z,2,2025-12-11T18:04:36.968039048Z,true,2025-12-11T18:06:16.801777395Z
01KC79RQ8XDCR0Y1T5AN3DBSDG,01KC792QR6XXN61ZXWP8M9MPK8,2025-12-11T18:11:27.133847874Z,true,2025-12-11T18:12:15.495208743Z,01KC792QRJCW2RMKD50WKTBMJB,2025-12-11T18:11:27.133847874Z,1,2025-12-11T18:11:27.133847874Z,Round 1,2025-12-11T18:11:27.133847874Z,2,2025-12-11T18:11:27.403063479Z,true,2025-12-11T18:12:01.550259969Z
01KC79WYAD8TTS9GA5TCH7JSC4,01KC79Q9731QPJ5QS5ZM23RYR5,2025-12-11T18:13:45.422002835Z,false,2025-12-11T18:13:45.422002835Z,01KC79Q99654F9ET04XN20XZEB,2025-12-11T18:13:45.422002835Z,10,2025-12-11T18:13:45.422002835Z,Round 10,2025-12-11T18:13:45.422002835Z,2,2025-12-11T18:13:46.333286224Z,false,2025-12-11T18:13:45.422002835Z
01KC79MS9325R6MTVV51RTJWZW,01KC792NHQWGSTE39SGFFP76GE,2025-12-11T18:09:18.115232931Z,true,2025-12-11T18:10:12.332855673Z,01KC792NJ42D4D8E76QXEYJGPD,2025-12-11T18:09:18.115232931Z,1,2025-12-11T18:09:18.115232931Z,Round 1,2025-12-11T18:09:18.115232931Z,2,2025-12-11T18:09:18.227323714Z,true,2025-12-11T18:09:48.915901012Z
01KC79RQDE3RFGWVE6XZ54HST4,01KC792QR6XXN61ZXWP8M9MPK8,2025-12-11T18:11:27.278470883Z,true,2025-12-11T18:13:14.541380002Z,01KC792QRJCW2RMKD50WKTBMJB,2025-12-11T18:11:27.278470883Z,4,2025-12-11T18:11:27.278470883Z,Round 4,2025-12-11T18:11:27.278470883Z,2,2025-12-11T18:11:27.577324081Z,true,2025-12-11T18:12:57.127708697Z
01KC7AE84Q7KFAQ1RKFSX5CQ6H,01KC79VJKE866YDMKWKSSCRSG8,2025-12-11T18:23:12.535948023Z,true,2025-12-11T18:29:23.929492993Z,01KC79VK0HYCMYG94EPY3TV8PH,2025-12-11T18:23:12.535948023Z,6,2025-12-11T18:23:12.535948023Z,Round 6,2025-12-11T18:23:12.535948023Z,2,2025-12-11T18:23:13.567597736Z,true,2025-12-11T18:28:49.512101021Z
01KC7AADQZJ8G9NE5R2ECZPNAW,01KC79VJE7CNPF3WFGNWFS1AX9,2025-12-11T18:21:07.199801493Z,true,2025-12-11T18:28:00.038885895Z,01KC79VJRN83Z6TJ4WRC66DE0Y,2025-12-11T18:21:07.199801493Z,5,2025-12-11T18:21:07.199801493Z,Round 5,2025-12-11T18:21:07.199801493Z,2,2025-12-11T18:21:08.187095388Z,true,2025-12-11T18:26:51.305085397Z
01KC79HBF00S0SXFNF3XMS45TE,01KC792RZXSW2VJJ9MYY3HWKT7,2025-12-11T18:07:25.664676724Z,true,2025-12-11T18:10:48.51634556Z,01KC792S06J6QXCJ8HVDY29CGM,2025-12-11T18:07:25.664676724Z,10,2025-12-11T18:07:25.664676724Z,Round 10,2025-12-11T18:07:25.664676724Z,2,2025-12-11T18:07:25.884613744Z,true,2025-12-11T18:10:31.920015779Z
01KC79R49NQAN1SCGDWN10HJNX,01KC792QDM8ER77KTTG8XHXEJ6,2025-12-11T18:11:07.701094895Z,false,2025-12-11T18:11:07.701094895Z,01KC792QDY5PWY64QNNCK4BSVK,2025-12-11T18:11:07.701094895Z,12,2025-12-11T18:11:07.701094895Z,Round 12,2025-12-11T18:11:07.701094895Z,2,2025-12-11T18:11:08.604611314Z,false,2025-12-11T18:11:07.701094895Z
01KC79RHGYR47QF8G9RWKR0J54,01KC792QK3NQ9YQBMVC4J2ZJYJ,2025-12-11T18:11:21.246953066Z,true,2025-12-11T18:16:09.476831393Z,01KC792QKEWXFRRJ193215MS3Y,2025-12-11T18:11:21.246953066Z,8,2025-12-11T18:11:21.246953066Z,Round 8,2025-12-11T18:11:21.246953066Z,2,2025-12-11T18:11:21.814594648Z,true,2025-12-11T18:15:54.720288368Z
01KC79Z2KEZ8FACG2YXAH3AXH6,01KC79Q7J7QADCZGK8XSKJE216,2025-12-11T18:14:55.34244465Z,false,2025-12-11T18:14:55.34244465Z,01KC79Q7KZQDNHF5M1TY59AJCV,2025-12-11T18:14:55.34244465Z,10,2025-12-11T18:14:55.34244465Z,Round 10,2025-12-11T18:14:55.34244465Z,2,2025-12-11T18:14:56.379984678Z,false,2025-12-11T18:14:55.34244465Z
01KC7A7HC9T95KVR0ZHCN52XGC,01KC79VJ7VQR2HR116V55XY14K,2025-12-11T18:19:32.61783114Z,true,2025-12-11T18:23:11.456870584Z,01KC79VJDQXC2W66T6DBS0M1ZZ,2025-12-11T18:19:32.61783114Z,6,2025-12-11T18:19:32.61783114Z,Round 6,2025-12-11T18:19:32.61783114Z,2,2025-12-11T18:19:33.625466023Z,true,2025-12-11T18:22:58.712386554Z
01KC79M3KNEK6TRMKH7SKSD8YK,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:08:55.925484455Z,true,2025-12-11T18:10:15.646108564Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:08:55.925484455Z,4,2025-12-11T18:08:55.925484455Z,Round 4,2025-12-11T18:08:55.925484455Z,2,2025-12-11T18:08:56.085634183Z,true,2025-12-11T18:10:00.827308116Z
01KC79RHG4H1QKCPZ27N951D87,01KC792QK3NQ9YQBMVC4J2ZJYJ,2025-12-11T18:11:21.220711136Z,true,2025-12-11T18:17:22.464088832Z,01KC792QKEWXFRRJ193215MS3Y,2025-12-11T18:11:21.220711136Z,10,2025-12-11T18:11:21.220711136Z,Round 10,2025-12-11T18:11:21.220711136Z,2,2025-12-11T18:11:21.924803316Z,true,2025-12-11T18:16:20.189295138Z
01KC7A0XFB9MPBEAF4NTTQKX9G,01KC79VHM39RKDQ5AVAA0Z0XN2,2025-12-11T18:15:55.62748443Z,false,2025-12-11T18:15:55.62748443Z,01KC79VHQXS5144TA5BP0D53S4,2025-12-11T18:15:55.62748443Z,11,2025-12-11T18:15:55.62748443Z,Round 11,2025-12-11T18:15:55.62748443Z,2,2025-12-11T18:15:56.792213493Z,false,2025-12-11T18:15:55.62748443Z
01KC79HBEHVTYGJBAMF53CZ5R6,01KC792RZXSW2VJJ9MYY3HWKT7,2025-12-11T18:07:25.6511568Z,true,2025-12-11T18:08:21.251953262Z,01KC792S06J6QXCJ8HVDY29CGM,2025-12-11T18:07:25.6511568Z,1,2025-12-11T18:07:25.6511568Z,Round 1,2025-12-11T18:07:25.6511568Z,2,2025-12-11T18:07:25.711446307Z,true,2025-12-11T18:07:55.976132876Z
01KC79N3F59NMC5RWB0YEFE258,01KC792NT3GNWPDN4K2DAPSNHC,2025-12-11T18:09:28.54983489Z,true,2025-12-11T18:11:35.517784447Z,01KC792NTEQ8JKXK344BFAF58E,2025-12-11T18:09:28.54983489Z,9,2025-12-11T18:09:28.54983489Z,Round 9,2025-12-11T18:09:28.54983489Z,2,2025-12-11T18:09:28.879895657Z,true,2025-12-11T18:11:25.281392699Z
01KC79Z2DYB40V8RPWF883TX7T,01KC79Q7J7QADCZGK8XSKJE216,2025-12-11T18:14:55.166315007Z,true,2025-12-11T18:16:02.963975535Z,01KC79Q7KZQDNHF5M1TY59AJCV,2025-12-11T18:14:55.166315007Z,1,2025-12-11T18:14:55.166315007Z,Round 1,2025-12-11T18:14:55.166315007Z,2,2025-12-11T18:14:55.639815649Z,true,2025-12-11T18:15:54.228920293Z
01KC7A0XC7Q25KJ0CNH92HZE59,01KC79VHM39RKDQ5AVAA0Z0XN2,2025-12-11T18:15:55.527800855Z,false,2025-12-11T18:15:55.527800855Z,01KC79VHQXS5144TA5BP0D53S4,2025-12-11T18:15:55.527800855Z,7,2025-12-11T18:15:55.527800855Z,Round 7,2025-12-11T18:15:55.527800855Z,2,2025-12-11T18:15:56.435658702Z,false,2025-12-11T18:15:55.527800855Z
01KC79MSARJ9N3V4D9KY8QP7NR,01KC792NHQWGSTE39SGFFP76GE,2025-12-11T18:09:18.168780775Z,true,2025-12-11T18:11:32.601473084Z,01KC792NJ42D4D8E76QXEYJGPD,2025-12-11T18:09:18.168780775Z,5,2025-12-11T18:09:18.168780775Z,Round 5,2025-12-11T18:09:18.168780775Z,2,2025-12-11T18:09:18.32249318Z,true,2025-12-11T18:11:14.240385632Z
01KC79PQD5EZ2HYF3FGFESRKC3,01KC792PMN6AE3E5M91Z7BDJS6,2025-12-11T18:10:21.733429187Z,false,2025-12-11T18:10:21.733429187Z,01KC792PN2B9Z90QKN7KTG1F5T,2025-12-11T18:10:21.733429187Z,8,2025-12-11T18:10:21.733429187Z,Round 8,2025-12-11T18:10:21.733429187Z,2,2025-12-11T18:10:22.180840386Z,false,2025-12-11T18:10:21.733429187Z
01KC79X6V9BGH14NDY3K6XDDWD,01KC79Q50SQ8H9GXYFGG5PGKA0,2025-12-11T18:13:54.153055535Z,false,2025-12-11T18:13:54.153055535Z,01KC79Q51TSE0QP3RTFEE09C80,2025-12-11T18:13:54.153055535Z,7,2025-12-11T18:13:54.153055535Z,Round 7,2025-12-11T18:13:54.153055535Z,2,2025-12-11T18:13:54.928421596Z,false,2025-12-11T18:13:54.153055535Z
01KC7A7HJ9V3ZEAHS7VPPPHQQ7,01KC79VJ7VQR2HR116V55XY14K,2025-12-11T18:19:32.80954983Z,true,2025-12-11T18:24:25.850324002Z,01KC79VJDQXC2W66T6DBS0M1ZZ,2025-12-11T18:19:32.80954983Z,10,2025-12-11T18:19:32.80954983Z,Round 10,2025-12-11T18:19:32.80954983Z,2,2025-12-11T18:19:34.117255528Z,true,2025-12-11T18:24:13.138779093Z
